seconds 	point x 	point y 	point z 	position x	position y	position z	pupil diameter	flag    	
475.59  	-61.60  	2.23    	139.76  	-52.31  	3.79    	137.27  	2.67    	-       	
475.63  	-61.87  	2.30    	139.99  	-52.38  	3.80    	137.29  	2.67    	-       	
475.67  	-61.81  	2.30    	139.84  	-52.47  	3.80    	137.31  	2.65    	-       	
475.71  	-61.95  	2.36    	139.98  	-52.54  	3.81    	137.34  	2.65    	-       	
475.76  	-62.07  	2.41    	140.08  	-52.62  	3.82    	137.36  	2.64    	-       	
475.81  	-62.18  	2.45    	140.20  	-52.70  	3.82    	137.38  	2.63    	-       	
475.85  	-62.15  	2.45    	140.11  	-52.80  	3.83    	137.41  	2.62    	-       	
475.89  	-62.12  	2.44    	140.08  	-52.88  	3.84    	137.43  	2.60    	-       	
475.92  	-62.12  	2.44    	140.07  	-52.95  	3.85    	137.45  	2.59    	-       	
475.97  	-62.80  	2.68    	140.91  	-53.03  	3.85    	137.47  	2.71    	-       	
476.01  	-62.45  	2.56    	140.45  	-53.11  	3.86    	137.50  	2.66    	-       	
476.05  	-62.49  	2.57    	140.54  	-53.20  	3.87    	137.52  	2.68    	-       	
476.09  	-62.44  	2.57    	140.41  	-53.27  	3.88    	137.54  	2.66    	-       	
476.14  	-62.56  	2.58    	140.68  	-53.35  	3.88    	137.57  	2.67    	-       	
476.19  	-62.47  	2.56    	140.54  	-53.44  	3.89    	137.59  	2.65    	-       	
476.23  	-62.36  	2.56    	140.22  	-53.52  	3.90    	137.62  	2.63    	-       	
476.27  	-62.64  	2.61    	140.76  	-53.60  	3.90    	137.64  	2.60    	-       	
476.31  	-62.64  	2.62    	140.77  	-53.69  	3.91    	137.66  	2.58    	-       	
476.35  	-63.97  	3.21    	140.77  	-53.76  	3.91    	137.69  	2.63    	-       	
476.39  	-63.80  	3.16    	140.65  	-53.84  	3.92    	137.71  	2.64    	-       	
476.43  	-64.50  	2.99    	140.07  	-53.92  	3.92    	137.73  	2.60    	-       	
476.47  	-64.21  	3.05    	140.28  	-54.00  	3.93    	137.76  	2.59    	-       	
476.52  	-64.17  	3.08    	140.37  	-54.09  	3.93    	137.78  	2.58    	-       	
476.56  	-64.46  	3.08    	140.35  	-54.17  	3.94    	137.80  	2.60    	-       	
476.61  	-64.76  	3.09    	140.34  	-54.26  	3.95    	137.83  	2.56    	-       	
476.66  	-78.22  	6.27    	145.71  	-54.34  	3.95    	137.85  	2.73    	-       	
476.71  	-113.34 	11.81   	159.96  	-54.42  	3.96    	137.88  	2.66    	-       	
476.77  	-66.87  	5.63    	142.07  	-54.52  	3.96    	137.90  	2.71    	alien B spawned at -69,4.4,1.4e+02	
476.83  	-111.71 	11.57   	160.72  	-54.62  	3.97    	137.93  	2.72    	    gaze started: B	
476.87  	-111.73 	11.68   	160.65  	-54.74  	3.98    	137.97  	2.73    	-       	
476.92  	-111.75 	11.70   	160.62  	-54.84  	3.98    	138.00  	2.74    	-       	
476.99  	-113.16 	12.03   	160.04  	-54.92  	3.99    	138.02  	2.79    	-       	
477.03  	-112.11 	11.77   	160.50  	-55.04  	4.00    	138.06  	2.79    	-       	
477.08  	-87.39  	8.52    	144.46  	-55.14  	4.01    	138.09  	2.86    	-       	
477.14  	-145.43 	16.65   	160.22  	-55.24  	4.01    	138.12  	2.89    	-       	
477.19  	-142.24 	16.56   	161.34  	-55.34  	4.02    	138.15  	2.89    	-       	
477.25  	-142.39 	16.23   	161.39  	-55.44  	4.03    	138.17  	2.91    	-       	
477.30  	-142.99 	16.28   	161.23  	-55.54  	4.03    	138.20  	2.92    	-       	
477.35  	-143.87 	16.29   	161.01  	-55.64  	4.04    	138.23  	2.94    	-       	
477.40  	-144.50 	16.40   	160.77  	-55.74  	4.05    	138.26  	2.96    	-       	
477.46  	-66.86  	5.56    	142.06  	-55.85  	4.05    	138.29  	3.01    	-       	
477.51  	-66.85  	5.59    	141.97  	-55.96  	4.06    	138.33  	3.01    	    gaze started: B	
477.56  	-66.84  	5.59    	142.02  	-56.05  	4.07    	138.35  	3.01    	-       	
477.62  	-66.84  	5.60    	142.07  	-56.15  	4.07    	138.38  	3.01    	-       	
477.67  	-87.90  	7.51    	141.29  	-56.26  	4.08    	138.41  	2.95    	-       	
477.73  	-85.93  	7.55    	142.69  	-56.37  	4.08    	138.44  	2.94    	-       	
477.79  	-85.61  	7.61    	143.03  	-56.47  	4.08    	138.47  	2.96    	-       	
477.84  	-85.70  	7.64    	142.89  	-56.58  	4.08    	138.50  	3.00    	-       	
477.89  	-86.11  	7.70    	142.66  	-56.69  	4.08    	138.54  	3.01    	-       	
477.93  	-86.11  	7.71    	142.66  	-56.79  	4.08    	138.56  	3.03    	-       	
477.98  	-86.08  	7.79    	142.89  	-56.87  	4.08    	138.59  	3.03    	-       	
478.04  	-86.11  	7.81    	142.87  	-56.97  	4.08    	138.61  	3.05    	-       	
478.09  	-86.09  	7.79    	142.81  	-57.07  	4.08    	138.65  	3.04    	-       	
478.14  	-86.01  	7.76    	142.82  	-57.17  	4.08    	138.67  	3.06    	-       	
478.19  	-85.95  	7.74    	142.82  	-57.28  	4.08    	138.70  	3.06    	-       	
478.25  	-86.15  	7.82    	142.85  	-57.37  	4.08    	138.73  	3.08    	-       	
478.29  	-86.24  	7.86    	142.86  	-57.47  	4.08    	138.76  	3.09    	-       	
478.33  	-86.08  	7.79    	142.81  	-57.55  	4.08    	138.78  	0.00    	-       	
478.38  	-85.95  	7.72    	142.77  	-57.62  	4.08    	138.80  	0.00    	-       	
478.44  	-85.94  	7.63    	142.73  	-57.69  	4.08    	138.82  	0.00    	-       	
478.50  	-85.97  	7.58    	142.68  	-57.76  	4.08    	138.84  	0.00    	-       	
478.55  	-86.49  	8.05    	142.54  	-57.82  	4.08    	138.86  	3.00    	-       	
478.61  	-86.60  	8.09    	142.82  	-57.88  	4.08    	138.87  	3.02    	-       	
478.66  	-86.81  	8.26    	143.06  	-57.93  	4.07    	138.89  	3.07    	-       	
478.71  	-86.84  	8.29    	143.03  	-57.98  	4.07    	138.90  	3.10    	-       	
478.78  	-86.84  	8.32    	142.92  	-58.01  	4.07    	138.91  	3.11    	-       	
478.83  	-86.87  	8.35    	142.92  	-58.05  	4.07    	138.92  	3.11    	-       	
478.89  	-86.85  	8.36    	142.81  	-58.09  	4.07    	138.93  	3.10    	-       	
478.95  	-86.91  	8.42    	142.80  	-58.12  	4.07    	138.94  	3.10    	-       	
478.99  	-86.95  	8.45    	142.86  	-58.15  	4.07    	138.95  	3.11    	-       	
479.04  	-86.94  	8.42    	142.92  	-58.17  	4.07    	138.95  	3.09    	-       	
479.10  	-86.94  	8.41    	142.98  	-58.19  	4.07    	138.96  	3.05    	-       	
479.15  	-326.29 	44.45   	106.46  	-58.21  	4.07    	138.96  	3.04    	-       	
479.20  	-325.93 	44.44   	105.95  	-58.23  	4.07    	138.97  	3.04    	-       	
479.25  	-326.46 	44.86   	106.60  	-58.24  	4.07    	138.97  	3.04    	-       	
479.30  	-326.53 	45.14   	106.64  	-58.25  	4.07    	138.98  	3.03    	-       	
479.35  	-326.13 	45.74   	105.92  	-58.26  	4.07    	138.98  	3.04    	-       	
479.41  	-325.93 	45.23   	105.76  	-58.28  	4.07    	138.98  	3.04    	-       	
479.45  	-86.94  	8.56    	142.32  	-58.29  	4.07    	138.99  	3.03    	-       	
479.51  	-88.19  	9.22    	144.01  	-58.29  	4.07    	138.99  	3.04    	-       	
479.56  	-89.50  	9.17    	145.03  	-58.30  	4.07    	138.99  	3.07    	-       	
479.61  	-89.29  	9.06    	145.09  	-58.31  	4.07    	138.99  	3.06    	-       	
479.66  	-90.39  	9.25    	145.38  	-58.32  	4.07    	139.00  	3.06    	-       	
479.71  	-113.00 	13.05   	150.23  	-58.32  	4.07    	139.00  	2.99    	-       	
479.76  	-112.14 	13.01   	149.55  	-58.33  	4.07    	139.00  	2.90    	-       	
479.81  	-112.42 	13.14   	149.75  	-58.33  	4.07    	139.00  	2.83    	-       	
479.85  	-88.54  	9.10    	144.63  	-58.33  	4.08    	139.00  	2.73    	-       	
479.91  	-112.19 	13.59   	149.48  	-58.33  	4.08    	139.00  	0.00    	-       	
479.96  	-113.47 	14.62   	150.28  	-58.33  	4.08    	139.00  	0.00    	-       	
480.01  	-114.24 	15.09   	150.80  	-58.32  	4.08    	139.00  	0.00    	-       	
480.06  	-87.18  	8.58    	142.01  	-58.32  	4.08    	139.00  	2.85    	-       	
480.12  	-87.08  	8.67    	142.48  	-58.32  	4.08    	139.00  	2.83    	-       	
480.17  	-87.23  	8.55    	143.63  	-58.32  	4.08    	139.00  	2.85    	-       	
480.23  	-109.84 	8.68    	136.04  	-58.32  	4.08    	139.00  	2.99    	-       	
480.29  	-98.36  	8.02    	138.98  	-58.32  	4.08    	139.00  	3.00    	-       	
480.33  	-89.40  	7.03    	139.82  	-58.32  	4.08    	139.00  	3.02    	-       	
480.38  	-89.84  	7.12    	139.69  	-58.32  	4.08    	139.00  	3.00    	-       	
480.43  	-89.46  	7.03    	139.76  	-58.32  	4.08    	139.00  	3.01    	-       	
480.48  	-90.14  	7.17    	139.52  	-58.33  	4.08    	139.00  	3.03    	-       	
480.54  	-89.31  	6.95    	139.51  	-58.33  	4.08    	139.00  	2.93    	-       	
480.58  	-66.68  	3.77    	140.01  	-58.33  	4.08    	139.00  	2.82    	-       	
480.63  	-66.63  	3.75    	140.01  	-58.33  	4.08    	139.00  	2.82    	-       	
480.67  	-66.46  	3.72    	139.79  	-58.33  	4.07    	139.00  	2.79    	-       	
480.72  	-66.43  	3.71    	139.78  	-58.33  	4.07    	139.00  	2.78    	-       	
480.77  	-66.50  	3.73    	139.85  	-58.33  	4.07    	139.00  	2.79    	-       	
480.82  	-66.54  	3.73    	139.92  	-58.33  	4.07    	139.00  	2.80    	-       	
480.86  	-66.39  	3.71    	139.69  	-58.33  	4.07    	139.00  	2.84    	-       	
480.91  	-67.83  	3.36    	138.79  	-58.33  	4.07    	139.00  	2.82    	-       	
480.96  	-67.59  	3.21    	138.06  	-58.33  	4.07    	139.00  	2.79    	-       	
481.01  	-67.58  	3.27    	138.50  	-58.33  	4.07    	139.00  	2.78    	-       	
481.06  	-67.54  	3.23    	138.26  	-58.33  	4.07    	139.00  	2.79    	-       	
481.12  	-65.50  	3.47    	138.86  	-58.33  	4.07    	139.00  	2.79    	-       	
481.17  	-65.55  	3.48    	138.92  	-58.33  	4.07    	139.00  	2.81    	-       	
481.22  	-65.54  	3.48    	138.90  	-58.33  	4.07    	139.00  	2.79    	-       	
481.27  	-65.57  	3.49    	138.93  	-58.33  	4.07    	139.00  	2.78    	-       	
481.31  	-65.60  	3.50    	138.95  	-58.33  	4.07    	139.00  	2.77    	-       	
481.36  	-65.63  	3.51    	138.97  	-58.33  	4.07    	139.00  	2.77    	-       	
481.41  	-67.72  	3.36    	138.91  	-58.33  	4.07    	139.00  	2.78    	-       	
481.46  	-67.72  	3.35    	138.89  	-58.33  	4.07    	139.00  	2.78    	-       	
481.51  	-67.74  	3.36    	138.90  	-58.33  	4.07    	139.00  	2.80    	-       	
481.56  	-65.87  	3.44    	139.62  	-58.33  	4.07    	139.00  	2.70    	-       	
481.61  	-66.35  	3.50    	140.34  	-58.33  	4.07    	139.00  	2.83    	-       	
481.66  	-66.66  	3.46    	141.02  	-58.33  	4.07    	139.00  	2.77    	-       	
481.71  	-66.60  	3.45    	140.95  	-58.33  	4.07    	139.00  	2.76    	-       	
481.76  	-66.61  	3.44    	140.98  	-58.33  	4.07    	139.00  	2.75    	-       	
481.80  	-66.65  	3.44    	141.11  	-58.33  	4.07    	139.00  	2.74    	-       	
481.84  	-66.68  	3.46    	141.06  	-58.33  	4.07    	139.00  	2.74    	-       	
481.88  	-66.64  	3.46    	141.00  	-58.33  	4.07    	139.00  	2.72    	-       	
481.93  	-66.64  	3.46    	140.98  	-58.33  	4.07    	139.00  	2.68    	-       	
481.98  	-66.59  	3.46    	140.91  	-58.33  	4.07    	139.00  	2.68    	-       	
482.03  	-66.60  	3.45    	140.95  	-58.33  	4.07    	139.00  	2.68    	-       	
482.09  	-66.64  	3.45    	141.01  	-58.33  	4.07    	139.00  	2.74    	-       	
482.14  	-66.64  	3.45    	141.01  	-58.33  	4.07    	139.00  	2.75    	-       	
482.19  	-65.48  	3.41    	139.03  	-58.33  	4.07    	139.00  	2.78    	-       	
482.25  	-65.07  	3.35    	138.46  	-58.33  	4.07    	139.00  	2.74    	    "How likely is it something
 bad it about to happen?", rating: 5	
482.29  	-65.41  	3.38    	138.97  	-58.33  	4.07    	139.00  	2.78    	-       	
482.34  	-65.41  	3.38    	138.98  	-58.33  	4.07    	139.00  	2.79    	-       	
482.39  	-65.34  	3.37    	138.88  	-58.33  	4.07    	139.00  	2.81    	-       	
482.43  	-65.46  	3.39    	139.05  	-58.33  	4.07    	139.00  	2.82    	-       	
482.48  	-65.46  	3.39    	139.07  	-58.33  	4.07    	139.00  	2.81    	-       	
482.53  	-65.42  	3.38    	138.99  	-58.33  	4.07    	139.00  	2.81    	-       	
482.58  	-65.43  	3.38    	139.02  	-58.33  	4.07    	139.00  	2.82    	-       	
482.63  	-65.44  	3.38    	139.03  	-58.33  	4.07    	139.00  	2.83    	-       	
482.68  	-65.45  	3.39    	139.03  	-58.33  	4.07    	139.00  	2.82    	-       	
482.72  	-65.47  	3.39    	139.07  	-58.33  	4.07    	139.00  	2.82    	-       	
482.79  	-65.48  	3.39    	139.08  	-58.33  	4.07    	139.00  	2.81    	-       	
482.83  	-65.30  	3.28    	139.11  	-58.33  	4.07    	139.00  	2.74    	-       	
482.88  	-65.33  	3.27    	139.23  	-58.33  	4.07    	139.00  	2.76    	-       	
482.94  	-65.72  	3.29    	139.86  	-58.33  	4.07    	139.00  	2.74    	-       	
482.98  	-65.73  	3.28    	139.89  	-58.33  	4.07    	139.00  	2.73    	-       	
483.03  	-65.69  	3.27    	139.86  	-58.33  	4.07    	139.00  	2.73    	-       	
483.07  	-65.70  	3.27    	139.89  	-58.33  	4.07    	139.00  	2.73    	-       	
483.11  	-65.68  	3.26    	139.88  	-58.33  	4.07    	139.00  	2.72    	-       	
483.16  	-65.66  	3.26    	139.85  	-58.33  	4.07    	139.00  	2.70    	-       	
483.20  	-65.65  	3.24    	139.88  	-58.33  	4.07    	139.00  	2.69    	-       	
483.24  	-65.66  	3.25    	139.87  	-58.33  	4.07    	139.00  	2.70    	-       	
483.29  	-65.66  	3.25    	139.88  	-58.33  	4.07    	139.00  	2.70    	-       	
483.33  	-65.71  	3.27    	139.92  	-58.33  	4.07    	139.00  	2.72    	-       	
483.38  	-65.71  	3.26    	139.94  	-58.33  	4.07    	139.00  	2.73    	-       	
483.43  	-65.69  	3.26    	139.88  	-58.33  	4.07    	139.00  	2.73    	-       	
483.48  	-65.93  	3.27    	140.71  	-58.33  	4.07    	139.00  	2.74    	-       	
483.53  	-65.79  	3.29    	140.79  	-58.33  	4.07    	139.00  	2.73    	-       	
483.58  	-65.93  	3.27    	140.72  	-58.33  	4.07    	139.00  	2.75    	-       	
483.63  	-66.07  	3.26    	140.65  	-58.33  	4.07    	139.00  	2.73    	-       	
483.67  	-66.07  	3.26    	140.59  	-58.33  	4.07    	139.00  	2.74    	-       	
483.71  	-66.05  	3.26    	140.57  	-58.33  	4.07    	139.00  	2.74    	-       	
483.77  	-66.08  	3.26    	140.63  	-58.33  	4.07    	139.00  	2.75    	-       	
483.81  	-65.69  	3.30    	140.82  	-58.33  	4.07    	139.00  	2.72    	-       	
483.86  	-64.68  	3.39    	141.20  	-58.33  	4.07    	139.00  	2.81    	-       	
483.91  	-64.71  	3.38    	141.16  	-58.33  	4.07    	139.00  	2.74    	-       	
483.95  	-64.72  	3.38    	141.17  	-58.33  	4.07    	139.00  	2.76    	-       	
484.00  	-64.68  	3.38    	141.17  	-58.33  	4.07    	139.00  	2.75    	-       	
484.05  	-64.68  	3.38    	141.17  	-58.33  	4.07    	139.00  	2.75    	-       	
484.10  	-64.71  	3.38    	141.18  	-58.33  	4.07    	139.00  	2.74    	-       	
484.14  	-64.77  	3.39    	141.21  	-58.33  	4.07    	139.00  	2.73    	-       	
484.19  	-64.79  	3.40    	141.22  	-58.33  	4.07    	139.00  	2.72    	-       	
484.25  	-64.82  	3.40    	141.22  	-58.33  	4.07    	139.00  	2.71    	-       	
484.30  	-64.88  	3.41    	141.23  	-58.33  	4.07    	139.00  	2.71    	-       	
484.36  	-64.86  	3.41    	141.23  	-58.33  	4.07    	139.00  	2.72    	-       	
484.41  	-64.85  	3.40    	141.22  	-58.33  	4.07    	139.00  	2.72    	-       	
484.45  	-64.82  	3.41    	141.25  	-58.33  	4.07    	139.00  	2.69    	-       	
484.50  	-64.85  	3.42    	141.26  	-58.33  	4.07    	139.00  	2.69    	-       	
484.55  	-64.84  	3.42    	141.26  	-58.33  	4.07    	139.00  	2.71    	-       	
484.60  	-64.82  	3.41    	141.25  	-58.33  	4.07    	139.00  	2.70    	-       	
484.64  	-64.81  	3.41    	141.26  	-58.33  	4.07    	139.00  	2.71    	-       	
484.68  	-64.88  	3.42    	141.28  	-58.33  	4.07    	139.00  	2.73    	-       	
484.73  	-64.88  	3.42    	141.28  	-58.33  	4.07    	139.00  	2.74    	-       	
484.78  	-64.80  	3.41    	141.24  	-58.33  	4.07    	139.00  	2.72    	-       	
484.83  	-67.49  	3.97    	140.87  	-58.33  	4.07    	139.00  	2.75    	-       	
484.89  	-72.36  	4.18    	141.23  	-58.33  	4.07    	139.00  	2.76    	-       	
484.94  	-73.13  	4.30    	140.47  	-58.33  	4.07    	139.00  	2.80    	-       	
485.00  	-72.98  	4.39    	141.32  	-58.33  	4.07    	139.00  	2.81    	-       	
485.05  	-72.89  	4.35    	141.25  	-58.33  	4.07    	139.00  	2.80    	-       	
485.11  	-72.93  	4.34    	141.11  	-58.33  	4.07    	139.00  	2.78    	-       	
485.17  	-73.02  	4.37    	141.11  	-58.33  	4.07    	139.00  	2.78    	-       	
485.22  	-73.05  	4.40    	141.23  	-58.33  	4.07    	139.00  	2.79    	-       	
485.28  	-73.14  	4.42    	141.20  	-58.33  	4.07    	139.00  	2.78    	    "How relaxed do you feel now?", rating: 8	
485.33  	-73.15  	4.43    	141.21  	-58.33  	4.07    	139.00  	2.75    	-       	
485.39  	-73.12  	4.42    	141.21  	-58.34  	4.07    	139.01  	2.75    	-       	
485.43  	-67.84  	3.81    	142.04  	-58.34  	4.07    	139.01  	2.68    	-       	
485.48  	-67.40  	3.79    	142.02  	-58.34  	4.07    	139.01  	2.66    	-       	
485.52  	-67.85  	3.85    	142.14  	-58.35  	4.07    	139.01  	2.70    	-       	
485.58  	-67.85  	3.85    	142.15  	-58.35  	4.07    	139.01  	0.00    	-       	
485.63  	-67.86  	3.85    	142.15  	-58.35  	4.07    	139.01  	0.00    	-       	
485.68  	-67.89  	3.86    	142.16  	-58.35  	4.07    	139.01  	0.00    	-       	
485.72  	-113.40 	13.38   	150.47  	-58.36  	4.07    	139.01  	2.74    	-       	
485.78  	-88.44  	9.24    	144.31  	-58.44  	4.07    	139.02  	2.74    	-       	
485.83  	-88.43  	9.23    	144.33  	-58.54  	4.07    	139.02  	2.72    	-       	
485.88  	-88.36  	9.20    	144.31  	-58.65  	4.07    	139.03  	2.75    	-       	
485.93  	-88.29  	9.19    	144.23  	-58.75  	4.07    	139.04  	2.78    	-       	
485.98  	-88.40  	9.24    	144.27  	-58.85  	4.06    	139.04  	2.80    	-       	
486.05  	-88.50  	9.29    	144.28  	-58.96  	4.06    	139.05  	2.80    	-       	
486.09  	-110.76 	13.41   	148.38  	-59.08  	4.06    	139.06  	2.82    	-       	
486.15  	-110.84 	13.59   	148.41  	-59.17  	4.06    	139.06  	2.82    	-       	
486.20  	-111.23 	13.80   	148.68  	-59.29  	4.06    	139.07  	2.81    	-       	
486.24  	-111.37 	14.14   	148.73  	-59.39  	4.06    	139.08  	2.78    	-       	
486.29  	-111.37 	14.06   	148.74  	-59.47  	4.06    	139.08  	2.76    	-       	
486.33  	-111.28 	14.22   	148.65  	-59.56  	4.06    	139.09  	2.77    	-       	
486.38  	-111.60 	14.56   	148.84  	-59.65  	4.06    	139.09  	2.78    	-       	
486.43  	-79.42  	6.31    	142.92  	-59.74  	4.06    	139.10  	2.85    	-       	
486.48  	-78.66  	6.13    	142.80  	-59.84  	4.06    	139.11  	2.83    	-       	
486.54  	-79.89  	6.47    	143.14  	-59.95  	4.06    	139.11  	2.84    	-       	
486.59  	-78.48  	6.09    	142.77  	-60.05  	4.06    	139.12  	2.87    	-       	
486.65  	-79.78  	6.40    	142.98  	-60.16  	4.06    	139.13  	2.85    	-       	
486.70  	-84.83  	7.37    	144.41  	-60.26  	4.05    	139.14  	2.78    	-       	
486.76  	-85.37  	7.60    	144.56  	-60.37  	4.05    	139.14  	2.88    	-       	
486.82  	-79.39  	6.43    	143.35  	-60.47  	4.05    	139.15  	2.80    	-       	
486.88  	-80.20  	6.67    	143.65  	-60.61  	4.05    	139.16  	2.69    	-       	
486.93  	-138.33 	22.33   	157.10  	-60.71  	4.05    	139.17  	2.65    	-       	
486.98  	-112.79 	17.18   	149.98  	-60.83  	4.05    	139.18  	2.70    	-       	
487.03  	-111.77 	16.57   	149.01  	-60.93  	4.05    	139.19  	2.69    	-       	
487.08  	-111.79 	16.77   	149.08  	-61.02  	4.04    	139.20  	2.67    	-       	
487.12  	-112.27 	17.03   	149.53  	-61.11  	4.04    	139.20  	2.63    	-       	
487.17  	-114.01 	17.51   	151.04  	-61.21  	4.04    	139.21  	2.61    	-       	
487.22  	-136.76 	23.32   	157.23  	-61.32  	4.04    	139.22  	2.60    	-       	
487.27  	-114.03 	17.90   	151.16  	-61.41  	4.04    	139.23  	2.55    	-       	
487.31  	-114.09 	18.78   	151.45  	-61.50  	4.08    	139.24  	0.00    	-       	
